sq_mt_built,sq_mt_built_imputed_flag,n_rooms,n_bathrooms,n_bathrooms_imputed_flag,n_floors,n_floors_imputed_flag,street_name,floor,floor_imputed_flag,is_floor_under,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,is_new_development_imputed_flag,built_year,built_year_imputed_flag,has_ac,has_fitted_wardrobes,has_lift,has_lift_imputed_flag,is_exterior,is_exterior_imputed_flag,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,house_type_cat,house_type_name,neighborhood_code,neighborhood_name,neighborhood_price_sqm,district_code,district_name,heating_type
130.0,0,3,2.0,0,0.0,1,Calle Catedral de Cuenca,4,0,False,450000,3462,False,False,0,2005.0,0,True,True,True,0,True,0,,True,True,True,True,True,True,A,True,True,0.0,False,False,True,False,5,Áticos,16,Pau de Carabanchel,3120.54,3,Carabanchel,individual
65.0,0,2,1.0,0,0.0,1,Calle San Melitón,4,0,False,189000,2908,False,False,0,1965.0,1,False,True,True,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
65.0,0,3,1.0,0,0.0,1,Calle Vicenta Jiménez,Semi-sótano exterior,0,True,82000,1262,True,False,0,1966.0,1,False,False,False,0,True,0,,,,,,,,F,False,,,,,,,1,Pisos,13,Buena Vista,1886.6,3,Carabanchel,individual
49.0,0,3,1.0,0,0.0,1,Calle de Albox,Bajo,0,True,129000,2633,False,False,0,1965.0,1,False,False,False,0,False,0,,,,,,,,A,False,,,False,False,True,False,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,unknown
90.0,0,3,1.0,0,0.0,1,Calle de Nuestra Señora de la Luz,1,0,False,180000,2000,False,False,0,1965.0,1,False,False,Unknown,1,True,0,,,True,,,,,en trámite,False,,,False,False,True,True,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,individual
70.0,0,2,1.0,0,0.0,1,Calle Antolina Merino,2,0,False,160000,2286,False,False,0,1965.0,1,True,True,False,0,True,0,,,,,,,,inmueble exento,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,individual
92.0,0,3,1.0,0,0.0,1,Paseo del Quince de Mayo,3,0,False,230000,2500,False,False,0,1965.0,1,True,True,True,0,False,0,,,,,,True,,en trámite,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,individual
99.0,0,3,1.0,0,0.0,1,Avenida del Manzanares,4,0,False,315000,3182,True,False,0,1965.0,1,True,True,True,0,True,0,,,True,,True,,,no indicado,False,,,,,,,1,Pisos,14,Comillas,2527.59,3,Carabanchel,unknown
69.0,0,3,1.0,0,0.0,1,Calle Avecilla,4,0,False,130000,1884,False,False,0,1965.0,1,False,False,False,0,True,0,,,True,True,,,,E,False,,,False,False,True,True,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,individual
53.0,0,1,1.0,0,0.0,1,Calle de Zaida,3,0,False,99000,1868,False,False,0,1965.0,1,True,True,False,0,True,0,,,,True,,,,E,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
100.0,0,3,1.0,0,0.0,1,Calle San Sinesio,6,0,False,261000,2610,False,False,0,1965.0,1,True,False,True,0,True,0,,,True,,True,,,E,False,,,False,False,True,False,5,Áticos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
79.0,0,3,1.0,0,0.0,1,Avenida Oporto,3,0,False,178000,2253,False,False,0,2002.0,1,True,True,True,0,True,0,,,,,,,,D,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
55.0,0,3,1.0,0,0.0,1,Paseo Castellanos,4,0,False,135000,2455,False,False,0,1965.0,1,True,False,False,0,True,0,,,,,,,,no indicado,False,,,False,False,True,False,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
60.0,0,3,1.0,0,0.0,1,Calle de Azcoitia,4,0,False,110000,1833,False,False,0,1966.0,1,False,False,False,0,True,0,,,,,True,,,no indicado,False,,,,,,,1,Pisos,13,Buena Vista,1886.6,3,Carabanchel,unknown
51.0,0,2,1.0,0,0.0,1,Calle de Avefría,2,0,False,82872,1625,False,False,0,1965.0,1,False,False,False,0,Unknown,1,,,,,,,,G,False,,,,,,,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,unknown
67.0,0,3,1.0,0,0.0,1,Calle Alcatraz,1,0,False,140000,2090,False,False,0,1965.0,1,False,False,False,0,Unknown,1,,,,,,,,G,False,,,,,,,1,Pisos,15,Opañel,2235.32,3,Carabanchel,unknown
85.0,0,2,2.0,0,0.0,1,Calle Sorbe,4,0,False,250000,2941,False,False,0,2009.0,0,True,True,True,0,True,0,,,,,,,,no indicado,False,,,True,False,True,False,1,Pisos,14,Comillas,2527.59,3,Carabanchel,unknown
55.0,0,2,1.0,0,0.0,1,Calle de Zaida,4,0,False,105000,1909,False,False,0,1965.0,1,False,False,False,0,True,0,,,True,,,,,en trámite,False,,,False,True,False,False,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
55.0,0,2,1.0,0,0.0,1,Calle Eduardo Rivas,4,0,False,99500,1809,True,False,0,1965.0,1,False,False,False,0,True,0,,,,,,,True,en trámite,False,,,True,False,True,False,1,Pisos,14,Comillas,2527.59,3,Carabanchel,unknown
70.0,0,2,1.0,0,0.0,1,Avenida Abrantes,Bajo,0,True,112000,1600,False,False,0,1960.0,0,False,True,False,0,True,0,,,True,,,,True,no indicado,False,,,False,True,False,True,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,individual
80.0,0,2,2.0,0,0.0,1,Avenida del Euro,6,0,False,359000,4488,True,False,0,2003.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,True,True,True,True,5,Áticos,16,Pau de Carabanchel,3120.54,3,Carabanchel,individual
390.0,0,15,7.0,0,2.0,0,Calle Cintra,0,1,False,650000,1667,True,False,0,2002.0,1,False,False,Unknown,1,Unknown,1,,,True,True,True,,,A,False,,,,,,,2,Casa o chalet,12,Abrantes,1964.55,3,Carabanchel,unknown
185.0,0,3,2.0,0,4.0,0,Calle Cintra,0,1,False,350000,1892,False,False,0,2006.0,0,False,True,Unknown,1,Unknown,1,,,True,,True,,,A,True,True,0.0,,,,,2,Casa o chalet,12,Abrantes,1964.55,3,Carabanchel,individual
78.0,0,2,2.0,0,0.0,1,Camino de las Cruces,Bajo,0,True,235000,3013,False,False,0,2000.0,0,True,True,True,0,True,0,,True,,,True,True,True,C,True,True,0.0,False,True,False,False,1,Pisos,13,Buena Vista,1886.6,3,Carabanchel,individual
77.0,0,2,1.0,0,0.0,1,Vista Alegre,0,1,False,147600,1917,False,False,1,1965.0,1,False,False,False,0,Unknown,1,,,True,,,,,F,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
180.0,0,5,2.0,0,1.0,0,Calle del Espinar,0,1,False,450000,2500,True,False,0,1965.0,1,False,False,Unknown,1,Unknown,1,,,,,,,,en trámite,False,,,False,False,True,True,2,Casa o chalet,18,Vista Alegre,2048.47,3,Carabanchel,unknown
76.0,0,2,1.0,0,0.0,1,Calle Alcatraz,4,0,False,200000,2632,False,False,0,1965.0,1,False,True,False,0,True,0,,,True,,True,,,no indicado,False,,,,,,,1,Pisos,15,Opañel,2235.32,3,Carabanchel,individual
78.0,0,1,1.0,0,0.0,1,Calle Alejandro Sánchez,3,0,False,240000,3077,False,False,0,1965.0,1,False,True,True,0,True,0,,,True,,,,,no indicado,True,True,0.0,,,,,5,Áticos,15,Opañel,2235.32,3,Carabanchel,unknown
60.0,0,3,1.0,0,0.0,1,Calle del Chimbo,3,0,False,130700,2178,False,False,1,2002.0,1,False,False,False,0,Unknown,1,,,True,,,,,G,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
60.0,0,3,1.0,0,0.0,1,Calle del chimbo,3,0,False,130700,2178,False,False,1,2002.0,1,False,False,False,0,Unknown,1,,,,,,,,G,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
69.0,0,3,1.0,0,0.0,1,Calle de Zaida,2,0,False,120600,1748,False,False,1,1961.0,0,False,False,Unknown,1,Unknown,1,,,,,,,,E,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
55.0,0,1,1.0,0,0.0,1,Urb. si,2,0,False,195000,3545,False,False,0,1995.0,0,False,True,True,0,True,0,,,,,,,True,en trámite,True,False,29000.0,False,True,False,True,1,Pisos,15,Opañel,2235.32,3,Carabanchel,individual
71.0,0,2,1.0,0,0.0,1,Opañel,1,0,False,125000,1761,True,False,0,1958.0,0,False,False,False,0,False,0,,,True,,True,,,en trámite,False,,,True,False,False,True,1,Pisos,15,Opañel,2235.32,3,Carabanchel,individual
80.0,0,3,1.0,0,0.0,1,Puerta Bonita,1,0,False,116500,1456,False,False,0,1965.0,1,False,True,False,0,True,0,,,True,,,,,en trámite,False,,,False,False,True,True,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
45.0,0,1,1.0,0,0.0,1,Calle Binéfar,Bajo,0,True,99000,2200,False,False,0,1989.0,0,True,True,True,0,True,0,,,,,,True,,en trámite,False,,,False,False,True,False,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,individual
79.0,0,2,1.0,0,0.0,1,Avenida de Oporto,4,0,False,160000,2025,False,False,0,1964.0,0,False,True,False,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,15,Opañel,2235.32,3,Carabanchel,individual
67.0,0,3,1.0,0,0.0,1,Calle del Toboso,2,0,False,115000,1716,True,False,0,1967.0,0,False,False,False,0,True,0,,,True,,,,,G,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,individual
48.0,0,3,1.0,0,0.0,1,Vista Alegre,0,1,False,105300,2194,False,False,1,1965.0,1,False,False,False,0,Unknown,1,,,,,,,,no indicado,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
88.0,0,3,1.0,0,0.0,1,Vista Alegre,2,0,False,115000,1307,True,False,0,1965.0,1,False,False,False,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
100.0,0,3,1.0,0,0.0,1,Avenida de Abrantes,3,0,False,130000,1300,False,False,0,1987.0,0,False,True,True,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,individual
63.0,0,3,1.0,0,0.0,1,Avenida de Nuestra Señora de Valvanera,4,0,False,125000,1984,False,False,0,1965.0,1,False,True,False,0,True,0,,,,,,,,en trámite,False,,,False,False,True,False,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,individual
105.0,0,3,2.0,0,0.0,1,Calle de Belzunegui,1,0,False,156000,1486,False,False,0,1973.0,0,True,True,True,0,True,0,,,True,True,,,,en trámite,False,,,,,,,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
80.0,0,2,1.0,0,0.0,1,Comillas,3,0,False,195000,2438,False,False,0,1965.0,1,False,False,True,0,True,0,,,,,,,,C,False,,,,,,,1,Pisos,14,Comillas,2527.59,3,Carabanchel,individual
42.0,0,1,1.0,0,0.0,1,San Isidro,Bajo,0,True,99000,2357,True,False,0,1955.0,0,False,False,False,0,False,0,,,True,,,,,en trámite,False,,,False,False,True,False,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
61.0,0,3,1.0,0,0.0,1,Puerta Bonita,2,0,False,147000,2410,False,False,0,1969.0,0,False,True,False,0,True,0,,,True,,True,,,en trámite,False,,,False,False,False,True,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
55.0,0,2,1.0,0,0.0,1,San Isidro,4,0,False,105000,1909,False,False,1,1965.0,1,False,False,Unknown,1,True,0,,,,,,,,no indicado,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
92.0,0,3,1.0,0,0.0,1,Calle de Urgel,Bajo,0,True,194000,2109,False,False,0,1958.0,0,False,False,False,0,Unknown,1,,,,,,,,G,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
75.0,0,2,1.0,0,0.0,1,Buena Vista,3,0,False,149000,1987,False,False,0,1968.0,0,True,False,True,0,True,0,,,True,,,,,en trámite,False,,,False,True,False,True,1,Pisos,13,Buena Vista,1886.6,3,Carabanchel,individual
65.0,0,2,1.0,0,0.0,1,San Isidro,1,0,False,120000,1852,False,False,1,1965.0,1,False,False,Unknown,1,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
72.0,0,3,1.0,0,0.0,1,Avenida Carabanchel Alto,2,0,False,180000,2500,False,False,0,1966.0,1,False,True,True,0,True,0,,,True,,,,,en trámite,False,,,False,True,False,True,1,Pisos,13,Buena Vista,1886.6,3,Carabanchel,individual
90.0,0,3,1.0,0,2.0,0,Calle de Witiza,0,1,False,345000,3833,False,False,0,1965.0,1,True,True,Unknown,1,Unknown,1,,,,,,,,en trámite,False,,,True,False,True,False,2,Casa o chalet,19,San Isidro,2323.93,3,Carabanchel,individual
105.0,0,4,2.0,0,0.0,1,Calle Mascaraque,2,0,False,220000,2095,False,False,0,1985.0,0,False,True,False,0,True,0,,,True,,True,,,en trámite,True,True,0.0,,,,,1,Pisos,13,Buena Vista,1886.6,3,Carabanchel,central
225.0,0,0,2.0,0,0.0,1,Calle Dolores Armengot,Bajo,0,True,400000,1778,False,False,0,1965.0,1,True,True,False,0,True,0,,,,,True,,,no indicado,False,,,False,False,True,False,0,Estudio,18,Vista Alegre,2048.47,3,Carabanchel,individual
77.0,0,2,1.0,0,0.0,1,Calle Juana Urosa,3,0,False,240000,3117,False,False,0,2001.0,0,True,True,True,0,True,0,,,True,True,True,,,B,False,,,,,,,5,Áticos,18,Vista Alegre,2048.47,3,Carabanchel,individual
70.0,0,2,1.0,0,0.0,1,Calle de Emilia,Bajo,0,True,119000,1700,False,False,0,2002.0,1,True,False,False,0,False,0,,,True,,,,,E,False,,,False,False,True,False,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
56.0,0,2,1.0,0,0.0,1,Calle del Mochuelo,3,0,False,90000,1607,True,False,0,1965.0,1,False,False,False,0,True,0,,,True,,,,,E,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
75.0,0,3,1.0,0,0.0,1,Plaza de Coímbra,3,0,False,137000,1827,False,False,0,2002.0,1,True,True,False,0,True,0,,,,,,,,no indicado,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
75.0,0,3,1.0,0,0.0,1,Calle Casuario,1,0,False,159000,2120,False,False,0,1965.0,1,True,True,False,0,True,0,,,True,,,,,en trámite,False,,,False,True,False,False,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
103.0,0,4,2.0,0,0.0,1,Avenida del Manzanares,1,0,False,379000,3680,False,False,0,1965.0,1,True,True,True,0,True,0,,,True,True,,,True,en trámite,False,,,True,False,False,False,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
95.0,0,3,1.0,0,0.0,1,Calle de Jacinto Verdaguer,2,0,False,315000,3316,False,False,0,1965.0,1,True,True,True,0,False,0,,,True,,,True,,E,True,True,0.0,True,False,False,False,1,Pisos,15,Opañel,2235.32,3,Carabanchel,central
60.0,0,2,1.0,0,0.0,1,Avenida de Oporto,1,0,False,195000,3250,False,False,0,1965.0,1,True,True,True,0,True,0,,,True,,,True,,A,False,,,False,False,True,True,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
75.0,0,2,2.0,0,0.0,1,Avenida de los Poblados,7,0,False,235000,3133,False,False,0,2002.0,1,True,True,True,0,False,0,,True,True,,True,,True,en trámite,True,True,0.0,False,False,False,True,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
55.0,0,2,1.0,0,0.0,1,Calle Guacamayo,2,0,False,130000,2364,False,False,0,1965.0,1,True,False,False,0,True,0,,,,,,,,no indicado,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
80.0,0,3,1.0,0,0.0,1,Calle del Chimbo,3,0,False,167260,2091,False,False,0,2002.0,1,True,False,False,0,True,0,,,,,,,,E,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
70.0,0,3,1.0,0,0.0,1,Calle Paulina Odiaga,Entreplanta interior,0,True,151000,2157,False,False,0,1965.0,1,False,True,False,0,False,0,,,,True,,,,no indicado,False,,,False,True,False,False,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
74.0,0,1,1.0,0,0.0,1,Calle Witerico,Bajo,0,True,223000,3014,False,False,0,1965.0,1,False,True,True,0,False,0,,True,True,,,True,True,no indicado,False,,,True,False,False,False,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
62.0,0,3,1.0,0,0.0,1,Calle del Aguacate,4,0,False,92000,1484,True,False,0,1966.0,1,False,False,False,0,True,0,,,,,,,,no indicado,False,,,,,,,1,Pisos,13,Buena Vista,1886.6,3,Carabanchel,unknown
110.0,0,3,1.0,0,0.0,1,Calle San Delfín,5,0,False,330000,3000,True,False,0,1975.0,0,False,False,True,0,True,0,,,True,,True,True,,no indicado,False,,,True,False,False,False,1,Pisos,14,Comillas,2527.59,3,Carabanchel,central
48.0,0,1,1.0,0,0.0,1,Paseo de Santa María de la Cabeza,Bajo,0,True,148500,3094,False,False,0,1965.0,1,False,False,True,0,True,0,,,,,,,True,A,False,,,,,,,1,Pisos,14,Comillas,2527.59,3,Carabanchel,unknown
75.0,0,2,1.0,0,0.0,1,Plaza Rendición de Breda,2,0,False,155000,2067,False,False,0,2002.0,1,False,False,True,0,True,0,,,,,,,,no indicado,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
55.0,0,1,1.0,0,0.0,1,Calle Flautas,5,0,False,180000,3273,False,False,0,2007.0,0,True,True,True,0,True,0,,True,,,True,True,True,no indicado,True,True,0.0,,,,,1,Pisos,16,Pau de Carabanchel,3120.54,3,Carabanchel,individual
75.0,0,3,1.0,0,0.0,1,Calle San Antolín,2,0,False,136000,1813,True,False,0,1965.0,0,False,False,True,0,True,0,,,True,,,,,no indicado,False,,,False,False,True,False,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,individual
60.0,0,2,1.0,0,0.0,1,Calle de Aguilar del Río,Bajo,0,True,120000,2000,False,False,0,1966.0,1,False,False,True,0,False,0,,,True,,,,,no indicado,False,,,,,,,1,Pisos,13,Buena Vista,1886.6,3,Carabanchel,unknown
70.0,0,3,1.0,0,0.0,1,Calle de Saturnino Tejera,3,0,False,175000,2500,True,False,0,1965.0,1,False,True,False,0,True,0,,,True,,,,,no indicado,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
147.0,0,4,2.0,0,0.0,1,Calle Alondra,3,0,False,375000,2551,False,False,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,en trámite,True,True,0.0,False,True,False,True,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
69.0,0,3,1.0,0,0.0,1,Camino Viejo de Leganés,3,0,False,134900,1955,False,False,0,1965.0,1,False,False,False,0,True,0,,,True,,,,,no indicado,False,,,False,False,True,False,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
80.0,0,3,1.0,0,0.0,1,Calle de Salvador Alonso,2,0,False,190000,2375,False,False,0,1965.0,1,True,True,False,0,True,0,,,True,True,,,,en trámite,False,,,True,False,False,False,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
50.0,0,1,1.0,0,0.0,1,Calle Antonio Romero,1,0,False,180000,3600,False,False,0,2002.0,1,False,True,True,0,True,0,,True,,,,,True,en trámite,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,individual
65.0,0,0,1.0,0,0.0,1,Calle de la Oca,2,0,False,185000,2846,False,False,0,2008.0,0,True,True,True,0,True,0,,,,,,True,,B,True,True,0.0,False,False,True,True,0,Estudio,19,San Isidro,2323.93,3,Carabanchel,individual
40.0,0,0,1.0,0,0.0,1,Calle de Matilde Hernandez,2,0,False,145000,3625,False,False,0,2008.0,0,True,True,True,0,False,0,,True,,,True,,True,inmueble exento,False,,,,,,,0,Estudio,19,San Isidro,2323.93,3,Carabanchel,unknown
72.0,0,3,1.0,0,0.0,1,Calle Clemente Alonso,Bajo,0,True,119900,1665,False,False,0,1965.0,1,False,True,False,0,True,0,,,True,,True,True,,en trámite,False,,,True,False,False,False,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,individual
55.0,0,1,1.0,0,0.0,1,Calle Morales,1,0,False,250000,4545,False,False,0,2007.0,1,True,True,True,0,True,0,,True,,,True,,True,G,True,True,0.0,False,False,True,False,1,Pisos,16,Pau de Carabanchel,3120.54,3,Carabanchel,unknown
70.0,0,3,1.0,0,0.0,1,Calle Piedrahita,4,0,False,130000,1857,True,False,0,1965.0,1,False,False,True,0,True,0,,,True,,,,,no indicado,False,,,,,,,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,unknown
60.0,0,1,1.0,0,0.0,1,Calle peso hispano,1,0,False,199000,3317,False,False,0,2007.0,0,False,True,True,0,True,0,,True,,,True,,True,A,True,True,0.0,False,False,True,False,1,Pisos,16,Pau de Carabanchel,3120.54,3,Carabanchel,individual
88.0,0,2,2.0,0,0.0,1,Calle de Eugenia de Montijo,5,0,False,262000,2977,False,False,0,1965.0,1,True,True,True,0,True,0,,True,,,,,True,D,True,True,0.0,False,False,True,True,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,individual
78.0,0,3,1.0,0,0.0,1,Plaza Meninas,1,0,False,200000,2564,False,False,0,2002.0,1,False,True,True,0,True,0,,,,,,,True,no indicado,False,,,False,True,True,False,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
60.0,0,0,1.0,0,0.0,1,Calle Euro,6,0,False,225000,3750,False,False,0,2007.0,1,True,True,True,0,True,0,,True,True,,True,,True,A,False,,,False,False,True,True,0,Estudio,16,Pau de Carabanchel,3120.54,3,Carabanchel,individual
56.0,0,3,1.0,0,0.0,1,Vista Alegre,Bajo,0,True,136570,2439,True,False,0,1968.0,0,False,True,False,0,True,0,,,True,,,,,no indicado,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
54.0,0,2,1.0,0,0.0,1,Comillas,9,0,False,147300,2728,True,False,0,1971.0,0,True,False,True,0,True,0,,,True,,,,,no indicado,False,,,,,,,1,Pisos,14,Comillas,2527.59,3,Carabanchel,individual
80.0,0,3,1.0,0,0.0,1,Comillas,Bajo,0,True,226600,2832,True,False,0,1965.0,1,False,False,False,0,True,0,,,,,,,,no indicado,False,,,,,,,1,Pisos,14,Comillas,2527.59,3,Carabanchel,individual
63.0,0,3,1.0,0,0.0,1,Urb. 42556-0001,4,0,False,113000,1794,False,False,1,1965.0,1,False,False,False,0,Unknown,1,,,True,,,,,G,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
55.0,0,3,1.0,0,0.0,1,Puerta Bonita,Bajo,0,True,106000,1927,False,False,0,1965.0,1,True,False,Unknown,1,Unknown,1,,,,,,,,no indicado,False,,,,,,,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,unknown
55.0,0,1,1.0,0,0.0,1,Calle Alfaro,4,0,False,88320,1606,False,False,0,1965.0,1,False,False,False,0,Unknown,1,,,,,,,,G,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
132.0,0,3,2.0,0,0.0,1,Pau de Carabanchel,5,0,False,299900,2272,False,False,0,2004.0,0,True,True,True,0,True,0,,True,,,,,,en trámite,True,True,0.0,False,False,True,True,1,Pisos,16,Pau de Carabanchel,3120.54,3,Carabanchel,individual
92.0,0,1,1.0,0,0.0,1,Calle de Urgel,0,1,False,194000,2109,False,False,0,1965.0,1,False,False,False,0,Unknown,1,,,,,,,,G,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
70.0,0,2,1.0,0,0.0,1,Calle de Matilde Hernández,1,0,False,260000,3714,False,False,0,1965.0,1,False,False,False,0,True,0,,,True,True,,,,no indicado,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
85.0,0,3,1.0,0,0.0,1,Calle del Pinzón,2,0,False,195000,2294,False,False,0,1965.0,1,True,True,True,0,True,0,,,True,True,,,,en trámite,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
115.0,0,3,1.0,0,0.0,1,Calle del General Ricardos,2,0,False,240000,2087,False,False,0,1965.0,1,True,False,True,0,True,0,,,,True,,,,en trámite,False,,,,,,,1,Pisos,18,Vista Alegre,2048.47,3,Carabanchel,unknown
100.0,0,4,2.0,0,0.0,1,San Isidro,1,0,False,379000,3790,False,False,0,1965.0,1,True,True,True,0,True,0,,,True,,True,,,en trámite,True,False,130.0,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,central
53.0,0,2,1.0,0,0.0,1,Abrantes,3,0,False,100000,1887,True,False,0,2002.0,1,False,False,False,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,unknown
86.0,0,3,2.0,0,0.0,1,Calle de los Mineros,3,0,False,180000,2093,True,False,0,1979.0,0,False,True,False,0,True,0,,,True,True,,,,F,False,,,,,,,1,Pisos,12,Abrantes,1964.55,3,Carabanchel,individual
70.0,0,3,1.0,0,0.0,1,Calle Doctor Zofío,1,0,False,220000,3143,False,False,0,1965.0,1,False,False,True,0,True,0,,,True,True,,,,no indicado,False,,,,,,,1,Pisos,19,San Isidro,2323.93,3,Carabanchel,unknown
90.0,0,3,1.0,0,0.0,1,Puerta Bonita,Bajo,0,True,185000,2056,False,False,0,1980.0,0,False,False,False,0,True,0,,,True,,,True,,en trámite,False,,,,,,,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,unknown
38.0,0,1,1.0,0,0.0,1,Puerta Bonita,Entreplanta exterior,0,True,112000,2947,False,False,0,2006.0,0,True,False,True,0,True,0,,,,,,,,en trámite,False,,,False,True,False,False,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
75.0,0,3,1.0,0,0.0,1,Opañel,3,0,False,124999,1667,False,False,0,1965.0,1,False,True,False,0,True,0,,,True,True,,,,en trámite,False,,,False,False,True,True,1,Pisos,15,Opañel,2235.32,3,Carabanchel,unknown
65.0,0,1,1.0,0,0.0,1,Comillas,2,0,False,220000,3385,False,False,0,1965.0,1,True,False,True,0,True,0,,,,,,,,no indicado,False,,,False,False,False,True,1,Pisos,14,Comillas,2527.59,3,Carabanchel,individual
87.0,0,2,1.0,0,0.0,1,Opañel,3,0,False,220000,2529,False,False,0,1997.0,0,True,True,True,0,True,0,,,True,,,,,en trámite,True,False,22000.0,True,False,True,False,5,Áticos,15,Opañel,2235.32,3,Carabanchel,individual
75.0,0,3,1.0,0,0.0,1,Opañel,3,0,False,150000,2000,False,False,0,1982.0,0,False,True,False,0,True,0,,,,,,,,no indicado,False,,,,,,,1,Pisos,15,Opañel,2235.32,3,Carabanchel,individual
85.0,0,3,1.0,0,0.0,1,Puerta Bonita,Bajo,0,True,150000,1765,False,False,0,1979.0,0,False,False,False,0,Unknown,1,,,True,,,,,en trámite,False,,,,,,,1,Pisos,17,Puerta Bonita,1980.04,3,Carabanchel,individual
